Model Name,N = 10,Time Traverse N = 10,Time Compute N= 10,Std Compute N= 10,N = 18,Time Traverse N = 18,Time Compute N= 18,Std Compute N= 18,N = 32,Time Traverse N = 32,Time Compute N= 32,Std Compute N= 32,N = 56,Time Traverse N = 56,Time Compute N= 56,Std Compute N= 56
Time abu,10,20.767276013915925,3.691220844001509,0.18645560652218598,18,20.767466534220826,19.238842898006553,0.4685366199283593,32,20.767604673855196,79.99404025000054,1.2331354359626705,56,20.768438956016468,348.7078363840119,2.947506462703717
Time bu,10,20.767276122321796,3.106191257997416,0.13872675933296694,18,20.767466535109946,17.923064020008315,0.4149156542484249,32,20.76760467523971,64.49271706000901,0.7957953503356767,56,20.76843895597601,299.41062482399866,2.579706563046753
Time b,10,21.867220965544107,0.02609487800160423,0.002780109228686015,18,21.86716284344351,0.07550714399199933,0.020206407809877765,32,21.867578579975532,0.18015877400292082,0.022778105988362215,56,21.86847444113422,0.43938693800009787,0.04905832157250385
Time SOCP abu,10,20.767275549364552,0.033931133991573006,0.003924746370409763,18,20.767466551338778,0.07398219001246616,0.030421184488718323,32,20.76760472707617,0.12498339799698442,0.022789724825809456,56,20.768438963640545,0.2109725260036066,0.03264328869320224
Time SOCP b,10,21.867220967384476,0.029910714004654438,0.0010083702463183966,18,21.867162847279914,0.061957511988002804,0.01697821107395055,32,21.86757859260077,0.12097065000561998,0.02648699062859644,56,21.868474472709764,0.18054331401363016,0.016745889596387866
Time SQP abu,10,20.76727550816173,1.3309174940059894,0.11718860525540752,18,20.767466572791733,3.418241766009014,0.1421938485443459,32,20.76760487556404,10.679086999993306,0.38247664730673153,56,20.76843916056155,47.776602308019065,0.7834285769676567
Time SQP b,10,21.86722101211005,0.744306758006569,0.0600010769566422,18,21.867162894716333,1.5552562779956498,0.12122688641747917,32,21.867578836198504,2.58751911599189,0.12703277338846147,56,21.868646221195394,3.738138190014288,0.19067660622831104
