Model Name,N = 10,Time Traverse N = 10,Time Compute N= 10,Std Compute N= 10,N = 18,Time Traverse N = 18,Time Compute N= 18,Std Compute N= 18,N = 32,Time Traverse N = 32,Time Compute N= 32,Std Compute N= 32
Time SOCP abu,10,20.545532988269393,0.04602661400334909,0.011142403800316602,18,20.55008190561008,0.07307650400092826,0.009192652056017658,32,20.547972901896692,0.1434125159983523,0.023070921116177135
Time SOCP b,10,57.58053092107964,0.048484827995998785,0.016805676064082863,18,59.5570633131496,0.07909685399965383,0.010125776837683296,32,60.58192226150796,0.1431521339993924,0.02218694697469289
Time SQP abu,10,20.545533014987836,1.563889587998856,0.11232192201268894,18,20.55008194354309,3.4502169920038432,0.16450824277320836,32,20.547972902169988,9.680547927996377,0.3392709083368935
Time SQP b,10,57.58149389095449,0.11154810199979692,0.013985702689603606,18,59.55789594091208,0.14055152200278825,0.025291908158951992,32,60.58607324079962,0.22600267000030727,0.033168315318591955
