Model Name,N = 10,Time Traverse N = 10,Time Compute N= 10,Std Compute N= 10,N = 20,Time Traverse N = 20,Time Compute N= 20,Std Compute N= 20,N = 32,Time Traverse N = 32,Time Compute N= 32,Std Compute N= 32
Time SOCP abu,10,20.545533048963595,0.042217621998861435,0.010820695677497133,20,20.549568837414434,0.08266307001933455,0.015949253125440457,32,20.547973299253343,0.14771422599907966,0.025775456569705296
Time SOCP b,10,57.58053223751469,0.04693627000786364,0.014190119443769522,20,59.76678643318321,0.09414164398331196,0.023124418552496563,32,60.58192225751962,0.13491190399043262,0.015712991880582197
Time SQP abu,10,20.21793295315912,1.1908541900105774,0.0953607095026536,20,20.218543823651345,3.3884263539966195,0.18054292263460858,32,20.218419550762533,10.432023604013956,0.2923332651793841
Time SQP b,10,26.509154272698243,0.38874761599116026,0.04618633944309229,20,26.508742047914332,0.7185219399863854,0.07351672566338249,32,26.50980390257451,1.2100412640115246,0.09625258619325479
