Model Name,N = 11,Time Traverse N = 11,Time Compute N= 11,Std Compute N= 11,N = 19,Time Traverse N = 19,Time Compute N= 19,Std Compute N= 19,N = 32,Time Traverse N = 32,Time Compute N= 32,Std Compute N= 32
Time SOCP abu,11,40.07711439149025,0.05032878600526601,0.016514145425618635,19,36.38859419475731,0.08177414598409087,0.01826291336522573,32,35.54800531755666,0.14809905998874456,0.03010476978400726
Time SOCP b,11,146.5080039730717,0.050567109994590284,0.013387384441054152,19,163.28578507891507,0.08227086000144482,0.016407567380361223,32,162.07627739683176,0.1499319479940459,0.0279548798867573
Time SQP abu,11,42.56247821540881,0.848857843996957,0.06300759449466418,19,38.93430639567867,17.27294948401861,0.4375428048367197,32,39.73954313307766,39.435794834014956,0.5970643730308264
Time SQP b,11,48.66352328061524,0.35423918000888077,0.044088564859770446,19,45.4128274752281,0.38923631398007275,0.04188444163632828,32,44.95303828404941,11.81224797797855,0.38289019781975625
