Model Name,N = 10,Time Traverse N = 10,Time Compute N= 10,Std Compute N= 10,N = 20,Time Traverse N = 20,Time Compute N= 20,Std Compute N= 20,N = 32,Time Traverse N = 32,Time Compute N= 32,Std Compute N= 32
Time SOCP abu,10,31.25674197849062,0.04363390398211777,0.009615773087632618,20,31.106720617612083,0.08301174199674279,0.01402870448143453,32,31.106467689415506,0.14739634001161903,0.02681109665527969
Time SOCP b,10,80.99931869514668,0.04571579399053007,0.010464470170406498,20,84.07414755738432,0.08935616399627179,0.01566037815222204,32,85.22197020539299,0.13791277198120952,0.015655391028432053
Time SQP abu,10,31.297766051716604,2.3028973119799048,0.1243996561294772,20,31.63847034873145,1.6739577840035782,0.1008761561623855,32,31.36855303757658,4.437914314018562,0.1997985939033754
Time SQP b,10,37.43814383057119,0.1622567960107699,0.026694420973028522,20,37.42983835674398,0.3082485080091283,0.03475743216107422,32,37.43049163256569,0.5369654359808191,0.04446137771204199
